"created_date","n","sentiment_score_min","sentiment_score_mean","sentiment_score_max","retweet_count_total","retweet_count_median","favorite_count_total","favorite_count_median","text_total","direction"
2017-02-21,3,0.11101958155632,0.619618982076645,0.919155538082123,65769,23693,319131,23693,"Congratulations to our new National Security Advisor General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv ||| 'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u ||| The so-called angry crowds in home districts of some Republicans are actually in numerous cases planned out by liberal activists. Sad!",1
2017-02-22,2,0.5,0.737741410732269,0.975482821464539,28352,14176,195970,14176,"One thing I will say about Rep. Keith Ellison in his fight to lead the DNC is that he was the one who predicted early that I would win! ||| Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!",1
2017-02-23,1,0.5,0.5,0.5,10563,10563,56246,10563,"'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU",1
2017-02-24,6,0.0492731034755707,0.401807114481926,0.953079283237457,100654,19293.5,510786,19293.5,"Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help! ||| Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it! ||| The FBI is totally unable to stop the national security  || leakers ||  that have permeated our government for a long time. They can't even...... ||| find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW ||| Going to CPAC! ||| Trump vows to fight 'epidemic' of human trafficking https://t.co/oDLZ2NdrtA",1
2017-02-27,2,0.5,0.730545580387115,0.961091160774231,30062,15031,160141,15031,"Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS ||| GOP now viewed more favorably than Dems in Trump era (per NBC/WSJ poll) via @HotlineJosh:https://t.co/Soebxtg2Zd",1
2017-02-28,1,0.921045541763306,0.921045541763306,0.921045541763306,11039,11039,82888,11039,"I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!",0
2017-03-01,3,0.5,0.664933482805888,0.994800448417664,44919,10160,302549,10160,"Join me live at 9:00 P.M. #JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU ||| #JointSession #MAGA🇺🇸https://t.co/RDO6Jt2pip ||| THANK YOU!",1
2017-03-02,1,0.5,0.5,0.5,37270,37270,175684,37270,"Since November 8th Election Day the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",0
2017-03-03,13,0.0191240012645721,0.39889353284469,0.951672673225403,278109,18089,1130917,18089,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately but it was clearly not.... ||| ...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed..... ||| ...to win. The Democrats are overplaying their hand. They lost the election and now they have lost their grip on reality. The real story... ||| ...is all of the illegal leaks of classified and other information. It is a total  || witch hunt! ||  ||| Nick Adams new book Green Card Warrior is a must read. The merit-based system is the way to go. Canada Australia! @foxandfriends ||| It is so pathetic that the Dems have still not approved my full Cabinet. ||| Weekly AddressJoin me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp ||| We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA ||| I hear by demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN ||| We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf ||| I hearby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN ||| I hereby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN ||| MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA",0
2017-03-06,4,0.5,0.808187931776047,0.963587462902069,76408,19193,361685,19193,"'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'https://t.co/adBzWhtq8S ||| Buy American &amp; hire American are the principals at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil. ||| 45000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again America! ||| There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj",0
2017-03-07,8,0.152086585760117,0.619663294404745,0.912623167037964,157287,18476,768373,18476,"Buy American &amp; hire American are the principles at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil. ||| Thank you to @exxonmobil for your $20 billion investment that is creating more than 45000 manufacturing &amp; construction jobs in the USA! ||| 122 vicious prisoners released by the Obama Administration from Gitmo have returned to the battlefield. Just another terrible decision! ||| Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast! ||| For eight years Russia  || ran over ||  President Obama got stronger and stronger picked-off Crimea and added missiles. Weak! @foxandfriends ||| Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends ||| I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down! ||| Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great and getting major things done!",0
2017-03-08,6,0.5,0.740995635588964,0.880278348922729,105882,18729,546486,18729,"I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster! ||| I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy. ||| On International Women's Day join me in honoring the critical role of women here in America &amp; around the world. ||| LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015 ||| Met with @RepCummings today at the @WhiteHouse. Great discussion! ||| Great news. We are only just beginning. Together we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r",0
2017-03-09,3,0.5,0.812119026978811,0.995279967784882,47671,16144,235193,16144,"Despite what you hear in the press healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture! ||| 'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP ||| Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV",0
2017-03-10,1,0.5,0.5,0.5,8650,8650,42988,8650,"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j",1
2017-03-13,5,0.198057264089584,0.556793612241745,0.812013387680054,60700,10454,318317,10454,"It is amazing how rude much of the media is to my very hard working representatives. Be nice you will do much better! ||| ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet by far! Republicans will come together and save the day. ||| Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8 ||| Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… https://t.co/bMYph832hF ||| Meeting w/ Washington D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here… https://t.co/mg0A4Hq3bD",1
2017-03-14,2,0.5,0.730102092027664,0.960204184055328,37082,18541,162006,18541,"JOBS JOBS JOBS! https://t.co/wAkQMKdPXA ||| Great optimism in America – and the results will be even better! https://t.co/SYBl47CsZn",0
2017-03-15,7,0.23574897646904,0.623141195092882,0.996281147003174,132889,14352,611390,14352,"Does anybody really believe that a reporter who nobody ever heard of  || went to his mailbox ||  and found my tax returns? @NBCNews  FAKE NEWS! ||| Can you imagine what the outcry would be if @SnoopDogg failing career and all had aimed and fired the gun at President Obama? Jail time! ||| Will be going to Detroit Michigan (love) today for a big meeting on bringing back car production to State &amp; U.S. Already happening! ||| Looking forward to a big rally in Nashville Tennessee tonight. Big crowd of great people expected. Will be fun! ||| CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut! ||| I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy! ||| Thank you Andrew Jackson! #POTUS7 #USA🇺🇸 https://t.co/GToWsWXiNv",1
2017-03-16,6,0.5,0.889611740907033,0.994075179100037,79032,12901,423264,12901,"In Nashville Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH ||| Thank you Nashville Tennessee! https://t.co/6snvQ0DzXN ||| A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m ||| An honor to welcome the Taoiseach of Ireland @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ ||| Great progress on healthcare. Improvements being made - Republicans coming together! ||| My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!",1
2017-03-17,4,0.186642020940781,0.650086723268032,0.988795101642609,52830,11795.5,256163,11795.5,"Happy Lá Fheile Phadraig to all of my great Irish friends! ||| North Korea is behaving very badly. They have been  || playing ||  the United States for years. China has done little to help! |||  || The President Changed. So Has Small Businesses' Confidence || https://t.co/daTGjPmYeJ ||| Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY",1
2017-03-20,7,0.0420058965682983,0.490783644574029,0.996677994728088,119325,17306,559760,17306,"James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it! ||| The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost! ||| The real story that Congress the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now! ||| Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox ||| What about all of the contact with the Clinton campaign and the Russians? Also is it true that the DNC would not let the FBI in to look? ||| Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40 ||| Thank you Louisville Kentucky- on my way! #MAGA🇺🇸 https://t.co/3QsBsib6kt",0
